"date","node1","node2","node3","Here"
"2016-11-25 06:00:00",377.753833333333,NA,86.312,0.46
"2016-11-25 07:00:00",402.925166666667,NA,86.189,0.46
"2016-11-25 08:00:00",423.8985,NA,86.195,0.23
"2016-11-25 09:00:00",444.904333333333,NA,86.374,0.46
"2016-11-25 10:00:00",479.56,NA,263.476,0
"2016-11-25 11:00:00",504.282166666667,NA,314.091,0
"2016-11-25 12:00:00",484.666166666667,NA,289.03,0
"2016-11-25 13:00:00",475.1354,NA,289.067,0
"2016-11-25 14:00:00",459.400333333333,NA,314.078,0
"2016-11-25 15:00:00",439.224,NA,263.217,0
"2016-11-25 16:00:00",428.240333333333,NA,187.468,0
"2016-11-25 17:00:00",439.2168,NA,187.443,0.345
"2016-11-25 18:00:00",424.0215,NA,137.087,3.27714285714286
"2016-11-25 19:00:00",415.589833333333,NA,136.989,5.1
"2016-11-25 20:00:00",398.780166666667,NA,136.952,7.74
"2016-11-25 21:00:00",394.557333333333,NA,162.259,3.39
"2016-11-25 22:00:00",407.606,NA,NA,4.98
"2016-11-25 23:00:00",407.230166666667,NA,187.443,5.275
"2016-11-26 00:00:00",403.116,NA,187.554,5.5875
"2016-11-26 01:00:00",403.1015,NA,238.033,6.0975
"2016-11-26 02:00:00",407.308166666667,NA,238.045,6.96
"2016-11-26 03:00:00",402.767,NA,263.18,6.5875
"2016-11-26 04:00:00",409.383833333333,NA,263.192,4.31333333333333
"2016-11-26 05:00:00",398.915333333333,NA,256.314,1.14
"2016-11-26 06:00:00",403.1035,NA,238.07,2.16
"2016-11-26 07:00:00",398.922,NA,212.763,1.145
"2016-11-26 08:00:00",378.7684,NA,155.824,0.92
"2016-11-26 09:00:00",386.829666666667,NA,162.604,0
"2016-11-26 10:00:00",396.6758,NA,187.739,0
"2016-11-26 11:00:00",390.627833333333,NA,187.875,0
"2016-11-26 12:00:00",392.299166666667,NA,NA,0
"2016-11-26 13:00:00",373.8385,NA,NA,0
"2016-11-26 14:00:00",382.294833333333,NA,162.814,0
"2016-11-26 15:00:00",401.6215,NA,213.022,0.69
"2016-11-26 16:00:00",409.574666666667,NA,263.476,4.72
"2016-11-26 17:00:00",415.6845,NA,263.353,6.482
"2016-11-26 18:00:00",419.250666666667,NA,263.254,5.4975
"2016-11-26 19:00:00",417.809333333333,NA,263.229,6.64
"2016-11-26 20:00:00",413.744333333333,NA,288.525,6.88
"2016-11-26 21:00:00",426.6996,NA,288.488,7.4
"2016-11-26 22:00:00",423.984833333333,NA,288.401,4.18
"2016-11-26 23:00:00",416.236666666667,NA,282.151,5.04333333333333
"2016-11-27 00:00:00",416.134,NA,274.57,5.17666666666667
"2016-11-27 01:00:00",404.889833333333,NA,263.106,5.75857142857143
"2016-11-27 02:00:00",398.8268,NA,263.069,3.9
"2016-11-27 03:00:00",398.7578,NA,246.428,4.245
"2016-11-27 04:00:00",398.7356,NA,237.86,3.49166666666667
"2016-11-27 05:00:00",398.735,NA,262.958,3.23111111111111
"2016-11-27 06:00:00",407.098833333333,NA,237.713,3.765
"2016-11-27 07:00:00",402.886166666667,NA,187.135,0.345
"2016-11-27 08:00:00",403.7242,NA,212.27,0
"2016-11-27 09:00:00",440.893,NA,288.401,0
"2016-11-27 10:00:00",449.599333333333,NA,313.943,0
"2016-11-27 11:00:00",449.6835,NA,313.943,0
"2016-11-27 12:00:00",453.855166666667,NA,313.881,0
"2016-11-27 13:00:00",467.772,NA,332.754,0
"2016-11-27 14:00:00",457.9015,NA,319.761,0
"2016-11-27 15:00:00",451.410166666667,NA,NA,0.56
"2016-11-27 16:00:00",453.3665,NA,313.4,3.144
"2016-11-27 17:00:00",445.9185,NA,313.265,6.87
"2016-11-27 18:00:00",424.446333333333,NA,313.302,6.57
"2016-11-27 19:00:00",428.043166666667,NA,303.748,5.18
"2016-11-27 20:00:00",423.8146,NA,313.24,7.14
"2016-11-27 21:00:00",423.851166666667,NA,313.166,6.345
"2016-11-27 22:00:00",423.842833333333,NA,313.166,6.79666666666667
"2016-11-27 23:00:00",423.8345,NA,NA,8.39
"2016-11-28 00:00:00",423.867666666667,NA,313.154,8.098
"2016-11-28 01:00:00",423.9328,NA,313.111,5.3775
"2016-11-28 02:00:00",423.927166666667,NA,313.092,3.67
"2016-11-28 03:00:00",417.889333333333,NA,308.47,3.67
"2016-11-28 04:00:00",415.551,NA,313.055,3.648
"2016-11-28 05:00:00",411.3435,NA,292.592,2.566
"2016-11-28 06:00:00",428.9834,NA,287.76,3.33666666666667
"2016-11-28 07:00:00",449.116833333333,NA,287.797,1.38
"2016-11-28 08:00:00",447.517666666667,NA,312.932,0
"2016-11-28 09:00:00",441.410333333333,NA,313.055,0
"2016-11-28 10:00:00",449.4084,NA,313.635,0
"2016-11-28 11:00:00",474.649833333333,NA,NA,0
"2016-11-28 12:00:00",479.661,NA,NA,0
"2016-11-28 13:00:00",463.7192,NA,338.708,0
"2016-11-28 14:00:00",466.6782,NA,339.004,0.092
"2016-11-28 15:00:00",472.216666666667,NA,NA,3.53666666666667
"2016-11-28 16:00:00",480.096333333333,NA,NA,6.974
"2016-11-28 17:00:00",458.203333333333,NA,262.428,3.30333333333333
"2016-11-28 18:00:00",446.7685,NA,237.318,4.985
"2016-11-28 19:00:00",432.3565,NA,237.244,4.93
"2016-11-28 20:00:00",420.703833333333,NA,237.256,4.41
"2016-11-28 21:00:00",414.4135,NA,211.937,3.3625
"2016-11-28 22:00:00",411.295,NA,186.7095,5.71625
"2016-11-28 23:00:00",398.735,NA,186.79,8.4825
"2016-11-29 00:00:00",398.733,NA,161.692,8.865
"2016-11-29 01:00:00",390.336333333333,NA,161.766,8.55
"2016-11-29 02:00:00",381.943833333333,NA,161.766,3.3
"2016-11-29 03:00:00",390.4185,NA,161.766,3.285
"2016-11-29 04:00:00",392.943833333333,NA,186.913,3.56
"2016-11-29 05:00:00",394.6025,NA,237.688,2.405
"2016-11-29 06:00:00",403.7832,NA,262.835,5.445
"2016-11-29 07:00:00",428.9436,NA,262.86,0.168
"2016-11-29 08:00:00",428.080166666667,NA,212.43,0
"2016-11-29 09:00:00",403.584333333333,NA,212.615,0
"2016-11-29 10:00:00",441.118666666667,NA,263.402,1.19666666666667
"2016-11-29 11:00:00",436.764333333333,NA,263.156,0.655
"2016-11-29 12:00:00",441.104166666667,NA,288.857,0
"2016-11-29 13:00:00",447.039333333333,NA,270.798,0
"2016-11-29 14:00:00",448.854333333333,324.7256,263.192,2.29333333333333
"2016-11-29 15:00:00",467.795,328.129166666667,288.5,4.0475
"2016-11-29 16:00:00",440.892666666667,325.781,263.156,2.845
"2016-11-29 17:00:00",434.1614,314.342333333333,263.229,5.595
"2016-11-29 18:00:00",434.194,307.066166666667,263.229,6.43666666666667
"2016-11-29 19:00:00",424.072666666667,298.831833333333,279.668,6.925
"2016-11-29 20:00:00",424.052333333333,302.930666666667,288.549,5.47
"2016-11-29 21:00:00",424.027833333333,303.45375,288.5,8.55
"2016-11-29 22:00:00",421.3116,296.6145,269.553,8.6475
"2016-11-29 23:00:00",413.3665,289.361,238.045,8.475
"2016-11-30 00:00:00",398.5195,289.3875,187.554,5.89833333333333
"2016-11-30 01:00:00",398.934166666667,289.369166666667,212.726,5.3975
"2016-11-30 02:00:00",398.9622,289.318,187.554,3.67
"2016-11-30 03:00:00",392.508166666667,289.299666666667,187.603,3.67
"2016-11-30 04:00:00",388.511166666667,289.338333333333,187.517,3.67
"2016-11-30 05:00:00",398.888833333333,289.3035,187.579,3.67
"2016-11-30 06:00:00",400.923333333333,292.305,212.713,0.61
"2016-11-30 07:00:00",440.923666666667,297.636,238.082,0.575
"2016-11-30 08:00:00",442.761,293.1604,212.726,0
"2016-11-30 09:00:00",432.447,290.430428571429,212.701,0
"2016-11-30 10:00:00",432.483666666667,312.731333333333,NA,0
"2016-11-30 11:00:00",454.3776,314.594333333333,NA,0.2575
"2016-11-30 12:00:00",424.052166666667,307.9994,263.229,0
"2016-11-30 13:00:00",430.591,314.581833333333,NA,1.27222222222222
"2016-11-30 14:00:00",424.055,309.6308,263.266,3.36333333333333
"2016-11-30 15:00:00",430.406,314.5435,212.75,3.93333333333333
"2016-11-30 16:00:00",431.6362,313.475428571429,187.554,3.72
"2016-11-30 17:00:00",406.858666666667,300.248666666667,171.7445,3.28
"2016-11-30 18:00:00",398.9835,293.732,180.515,2.31
"2016-11-30 19:00:00",392.637666666667,290.106166666667,162.53,3.69333333333333
"2016-11-30 20:00:00",386.390666666667,289.551,NA,2.2825
"2016-11-30 21:00:00",396.871,NA,162.555,3.31666666666667
"2016-11-30 22:00:00",386.628666666667,NA,NA,1.07
"2016-11-30 23:00:00",386.0506,NA,137.26,5.55
"2016-12-01 00:00:00",373.744333333333,NA,112.088,4.44
"2016-12-01 01:00:00",369.537833333333,NA,112.187,1.285
"2016-12-01 02:00:00",373.75875,NA,112.174,3.67
"2016-12-01 03:00:00",373.766666666667,NA,NA,1.90833333333333
"2016-12-01 04:00:00",378.022666666667,NA,162.678,0.09
"2016-12-01 05:00:00",377.973333333333,NA,162.616,3.2925
"2016-12-01 06:00:00",393.9218,NA,162.579,1.135
"2016-12-01 07:00:00",393.9488,NA,187.764,1.404
"2016-12-01 08:00:00",394.7665,NA,NA,0
"2016-12-01 09:00:00",400.995333333333,NA,187.739,0
"2016-12-01 10:00:00",403.138666666667,NA,212.923,0
"2016-12-01 11:00:00",419.901166666667,NA,238.341,0
"2016-12-01 12:00:00",419.9175,NA,NA,0.7025
"2016-12-01 13:00:00",417.971333333333,NA,263.488,0.46
"2016-12-01 14:00:00",411.321666666667,NA,238.28,0.64
"2016-12-01 15:00:00",411.545666666667,NA,238.193,1.7475
"2016-12-01 16:00:00",403.163166666667,NA,NA,5.25
"2016-12-01 17:00:00",398.966833333333,NA,212.837,2.35333333333333
"2016-12-01 18:00:00",412.333833333333,NA,NA,1.988
"2016-12-01 19:00:00",414.64125,NA,NA,1.23666666666667
"2016-12-01 20:00:00",422.214833333333,NA,NA,0.2
"2016-12-01 21:00:00",424.037833333333,NA,288.525,3.4775
"2016-12-01 22:00:00",424.033833333333,NA,288.512,1.376
"2016-12-01 23:00:00",424.034,NA,307.237,3.27
"2016-12-02 00:00:00",423.964166666667,NA,NA,0.46
"2016-12-02 01:00:00",423.8862,NA,313.524,0.46
"2016-12-02 02:00:00",423.861333333333,NA,NA,0.197142857142857
"2016-12-02 03:00:00",419.677333333333,NA,288.229,0
"2016-12-02 04:00:00",423.834666666667,NA,288.179,0
"2016-12-02 05:00:00",416.552,NA,288.167,0
"2016-12-02 06:00:00",428.113,NA,NA,0
"2016-12-02 07:00:00",453.2905,NA,262.65,0
"2016-12-02 08:00:00",442.471333333333,NA,287.933,0
"2016-12-02 09:00:00",453.828666666667,NA,237.491,0
"2016-12-02 10:00:00",465.462666666667,NA,288.352,1.08666666666667
"2016-12-02 11:00:00",475.596,NA,313.943,3.44
"2016-12-02 12:00:00",474.672333333333,NA,313.807,6.48
"2016-12-02 13:00:00",479.157833333333,NA,314.041,3.108
"2016-12-02 14:00:00",466.4585,NA,313.906,4.655
"2016-12-02 15:00:00",478.295833333333,NA,313.228,6.1875
"2016-12-02 16:00:00",494.2722,NA,237.392,5.43833333333333
"2016-12-02 17:00:00",482.621333333333,NA,NA,6.474
"2016-12-02 18:00:00",453.34,NA,NA,6.52333333333333
"2016-12-02 19:00:00",428.146166666667,NA,161.729,7.832
"2016-12-02 20:00:00",407.170833333333,NA,161.778,4.48
"2016-12-02 21:00:00",411.303333333333,NA,186.851,4.09333333333333
"2016-12-02 22:00:00",413.7558,NA,161.741,4.305
"2016-12-02 23:00:00",415.425833333333,NA,161.692,3.5275
"2016-12-03 00:00:00",406.187333333333,NA,186.728,3.21
"2016-12-03 01:00:00",411.1905,NA,161.667,2.014
"2016-12-03 02:00:00",409.125166666667,NA,161.532,0.858333333333333
"2016-12-03 03:00:00",414.343666666667,NA,161.544,0
"2016-12-03 04:00:00",409.398333333333,NA,162.321,0
"2016-12-03 05:00:00",416.417333333333,NA,186.568,0
"2016-12-03 06:00:00",410.8806,NA,NA,0
"2016-12-03 07:00:00",426.169,NA,186.506,0
"2016-12-03 08:00:00",416.784833333333,NA,186.654,0
"2016-12-03 09:00:00",440.652333333333,NA,167.9355,0
"2016-12-03 10:00:00",460.2086,348.937,237.75,0.23
"2016-12-03 11:00:00",474.4915,341.883166666667,288.5,5.395
"2016-12-03 12:00:00",453.2805,351.988833333333,288.5,7.99
"2016-12-03 13:00:00",461.988833333333,364.56,288.5,5.05
"2016-12-03 14:00:00",451.512833333333,356.067333333333,288.364,5.764
"2016-12-03 15:00:00",444.752333333333,330.909666666667,NA,6.87142857142857
"2016-12-03 16:00:00",432.253666666667,343.451666666667,237.713,6.605
"2016-12-03 17:00:00",432.890166666667,326.653166666667,212.245,5.72166666666667
"2016-12-03 18:00:00",449.071,322.491,212.27,4.42285714285714
"2016-12-03 19:00:00",436.482833333333,324.845142857143,212.27,8.81222222222222
"2016-12-03 20:00:00",400.704,313.896,212.06,7.995
"2016-12-03 21:00:00",411.288833333333,313.845,161.975,5.13166666666667
"2016-12-03 22:00:00",403.7464,313.806,161.827,3.67
"2016-12-03 23:00:00",428.195166666667,318.029833333333,136.533,1.835
"2016-12-04 00:00:00",423.923,313.835,111.41,2.52
"2016-12-04 01:00:00",423.916833333333,323.268833333333,111.311,1.98333333333333
"2016-12-04 02:00:00",407.187333333333,313.802166666667,111.324,1.035
"2016-12-04 03:00:00",414.853,313.820333333333,111.373,0
"2016-12-04 04:00:00",398.7085,313.888166666667,111.459,0
"2016-12-04 05:00:00",398.737,313.8205,111.398,0
"2016-12-04 06:00:00",398.819333333333,313.7855,111.422,0
"2016-12-04 07:00:00",385.298333333333,313.7835,111.287,0
"2016-12-04 08:00:00",405.538833333333,317.958,111.311,0
"2016-12-04 09:00:00",407.193333333333,313.777333333333,86.201,0
"2016-12-04 10:00:00",442.525,335.022666666667,187.455,0
"2016-12-04 11:00:00",436.653666666667,319.851833333333,187.529,5.155
"2016-12-04 12:00:00",445.222333333333,304.132666666667,263.377,7.686
"2016-12-04 13:00:00",441.305333333333,314.543166666667,NA,6.508
"2016-12-04 14:00:00",440.2562,327.109666666667,263.525,6.365
"2016-12-04 15:00:00",436.5858,309.4638,220.714,5.16666666666667
"2016-12-04 16:00:00",432.395666666667,313.0485,NA,6.81285714285714
"2016-12-04 17:00:00",419.679333333333,305.7745,136.865,6.90833333333333
"2016-12-04 18:00:00",400.927666666667,309.8875,136.668,6.05285714285714
"2016-12-04 19:00:00",407.086666666667,318.255,161.938,5.54272727272727
"2016-12-04 20:00:00",415.444333333333,317.599142857143,136.557,5.1
"2016-12-04 21:00:00",402.873666666667,313.937166666667,NA,4.13
"2016-12-04 22:00:00",385.517833333333,307.62125,111.422,3.06375
"2016-12-04 23:00:00",381.898833333333,313.978333333333,111.533,5.98111111111111
"2016-12-05 00:00:00",379.827333333333,310.909166666667,111.57,2.61857142857143
"2016-12-05 01:00:00",375.856666666667,298.4695,86.46,1.605
"2016-12-05 02:00:00",373.58,289.133666666667,NA,0.92
"2016-12-05 03:00:00",377.8215,289.146,86.6945,0
"2016-12-05 04:00:00",379.484166666667,289.143833333333,86.657,0
"2016-12-05 05:00:00",386.446166666667,289.145833333333,86.657,0
"2016-12-05 06:00:00",403.8426,297.478666666667,111.903,0
"2016-12-05 07:00:00",419.806666666667,302.7425,111.866,0
"2016-12-05 08:00:00",428.1645,317.331833333333,111.94,0
"2016-12-05 09:00:00",423.997,310.045333333333,111.928,0
"2016-12-05 10:00:00",445.0295,314.408,187.529,5.4625
"2016-12-05 11:00:00",424.422,306.1265,212.689,5.8
"2016-12-05 12:00:00",418.986,310.272333333333,162.505,4.845
"2016-12-05 13:00:00",411.473833333333,303.010666666667,187.542,6.70142857142857
"2016-12-05 14:00:00",430.355,318.7055,212.738,5.31
"2016-12-05 15:00:00",445.085,335.425833333333,238.008,4.675
"2016-12-05 16:00:00",434.549166666667,329.8735,212.676,3.15176470588235
"2016-12-05 17:00:00",436.064166666667,314.4194,238.008,5.50896551724138
"2016-12-05 18:00:00",440.630333333333,313.110166666667,237.996,8.08739130434783
"2016-12-05 19:00:00",442.984666666667,309.2992,263.143,6.08545454545455
"2016-12-05 20:00:00",424.485333333333,299.1698,237.836,5.16764705882353
"2016-12-05 21:00:00",411.289,309.908,237.725,4.67875
"2016-12-05 22:00:00",402.962166666667,301.602166666667,212.418,4.02557692307692
"2016-12-05 23:00:00",411.1568,293.373833333333,212.639,3.54276595744681
"2016-12-06 00:00:00",407.69,289.291,238.033,2.63734693877551
"2016-12-06 01:00:00",409.3695,289.348666666667,238.0085,1.86148936170213
"2016-12-06 02:00:00",405.199833333333,292.3135,212.664,1.54311111111111
"2016-12-06 03:00:00",394.772833333333,290.433833333333,162.469,0.00901960784313726
"2016-12-06 04:00:00",395.054166666667,289.436833333333,NA,0
"2016-12-06 05:00:00",403.0585,293.551833333333,NA,0
"2016-12-06 06:00:00",436.620666666667,314.4695,129.679,0
"2016-12-06 07:00:00",461.841,322.798166666667,137.149,0
"2016-12-06 08:00:00",499.57875,350.1828,137.112,0
